Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Christian Horizon - North Lot,26 Peppler St,,Waterloo,ON,N2J 3C4,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,43.467422,-80.518764,2024-01-18,306709,2024-01-18 01:50:45 UTC,,,,2023-08-10,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Maberly Convenience Store,21980 Hwy 7,,Maberly,ON,K0H2B0,,855-885-9571,E,,Public,,,,,,,1,,,OpConnect,http://www.opconnect.com/,GPS,44.83626,-76.53184,2024-01-19,306816,2024-01-19 02:11:40 UTC,,,,2023-08-11,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,East Ferris Municipal Office,25 Taillefer Road,,Corbeil,ON,P0H 1K0,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.262109,-79.291205,2024-01-18,306824,2024-01-18 01:50:53 UTC,,,,2023-08-11,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Tilemaster,125 Mary Street,,Aurora,ON,L4G 1G3,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,44.001862,-79.45011,2024-01-18,307036,2024-01-18 01:50:54 UTC,,,,2023-08-15,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HAMILTON PORT 450 SHERMAN S1,442 Sherman Ave N,,Hamilton,ON,L8L,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.267272,-79.83112,2024-01-19,307374,2024-01-19 02:01:04 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TPA CP426-001,90 Ethennonnhawahstihnen' Ln,,Toronto,ON,M2K 1H8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.768134,-79.375629,2024-01-19,307376,2024-01-19 02:01:53 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TPA CP426-003,90 Ethennonnhawahstihnen' Ln,,Toronto,ON,M2K 1H8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.768463,-79.375497,2024-01-19,307377,2024-01-19 02:01:53 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TPA CP426-004,90 Ethennonnhawahstihnen' Ln,,Toronto,ON,M2K 1H8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.767994,-79.375451,2024-01-19,307378,2024-01-19 02:01:53 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TPA CP426-005,90 Ethennonnhawahstihnen' Ln,,Toronto,ON,M2K 1H8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.768331,-79.375521,2024-01-19,307379,2024-01-19 02:01:53 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TPA CP426-002,90 Ethennonnhawahstihnen' Ln,,Toronto,ON,M2K 1H8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.768213,-79.375449,2024-01-19,307380,2024-01-19 02:01:54 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNGI MNGI-1,10 Hearst Way,,Ottawa,ON,K2L 2P4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.315506,-75.88466,2024-01-19,307381,2024-01-19 02:01:59 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNGI MNGI-2,10 Hearst Way,,Ottawa,ON,K2L 2P4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.315735,-75.884384,2024-01-19,307382,2024-01-19 02:01:59 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNO MNO-2,95 Denzil Doyle Ct,,Ottawa,ON,K2M 2G8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.28965,-75.871796,2024-01-19,307385,2024-01-19 02:02:00 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNO MNO-1,95 Denzil Doyle Ct,,Ottawa,ON,K2M 2G8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.289635,-75.87176,2024-01-19,307386,2024-01-19 02:02:00 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNO MNO-3,95 Denzil Doyle Court,,Ottawa,ON,K2M 2G8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.289664,-75.871822,2024-01-19,307387,2024-01-19 02:02:01 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TRENT LOTG1,Trent at Athletic,,Peterborough,ON,K9L 1Z7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.356224,-78.292976,2024-01-19,307388,2024-01-19 02:02:01 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TRENT LOTG2,Trent at Athletic,,Peterborough,ON,K9L 1Z7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.356224,-78.293029,2024-01-19,307390,2024-01-19 02:02:01 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Grove Motel - Colchester,96 County Rd 50 West,,Colchester,ON,N0R 1G0,,888-356-8911,E,,Public,24 hours daily,,,,,,8,,,FLO,https://flo.ca/,GPS,41.986683,-82.93432,2024-01-18,307400,2024-01-18 01:50:54 UTC,,,,2023-08-17,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Windy Lake Motel - Levack,144 Highway North,,Levack,ON,P0M 2C0,,855-567-5853,E,,Public - Limited hours,24 hours daily; no parking from 11 pm to 7 am,ANDROID_PAY APPLE_PAY CREDIT Debit M V,,,,,,1,,JULE,https://www.julepower.com,GPS,46.624979,-81.452275,2023-09-14,307404,2023-09-14 13:23:27 UTC,P,,,2019-01-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour; pas de stationnement de 23h à 7h,,Public - Heures limitées,,public,LIMITED_HOURS,,HOTEL,,,,,,,Free for a limited time,Gratuit pour un temps limité,,,,,,,,,true,,,,,,,,LD,false
ELEC,Real Canadian Superstore - Brampton,85 Steeles Avenue West,,Brampton,ON,L6Y 0K3,,855-567-5853,E,,Public - Limited hours,24 hours daily; no parking from 11 pm to 7 am,ANDROID_PAY APPLE_PAY CREDIT Debit M V,,,,,,4,,JULE,https://www.julepower.com,GPS,43.66429,-79.73392,2023-09-14,307405,2023-09-14 13:23:27 UTC,P,,,2022-10-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour; pas de stationnement de 23h à 7h,,Public - Heures limitées,,public,LIMITED_HOURS,,GROCERY,,,,,,,$1.00 connection fee; price per minute based on vehicle demand; $0.32 per min at 50 kW; $0.38 per min at 100 kW; $0.45 per min at 150 kW,"Frais de connexion de 1,00 $ ; prix à la minute en fonction de la demande de véhicules ; 0,32 $ par minute à 50 kW ; 0,38 $ par minute à 100 kW ; 0,45 $ par minute à 150 kW",,,,,,,,,true,,,,,,,,LD,false
ELEC,SmartCentres Kitchener - Zehrs Laurentian,750 Waterloo Regional Rd 4,,Kitchener,ON,N2E 1B6,,855-567-5853,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT Debit M V,,,,,,4,,JULE,https://www.julepower.com,GPS,43.42411557,-80.48717127,2023-09-14,307407,2023-09-14 13:23:27 UTC,P,,,2022-11-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,GROCERY,,,,,,,$1.00 connection fee; price per minute based on vehicle demand; $0.32 per min at 50 kW; $0.38 per min at 100 kW; $0.45 per min at 150 kW,"Frais de connexion de 1,00 $ ; prix à la minute en fonction de la demande de véhicules ; 0,32 $ par minute à 50 kW ; 0,38 $ par minute à 100 kW ; 0,45 $ par minute à 150 kW",,,,,,,,,false,,,,,,,,LD,false
ELEC,199 BAY 199 BAY - 3&4,199 Bay Street,,Toronto,ON,M5L 1G9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.648123,-79.37902,2024-01-19,307456,2024-01-19 02:02:00 UTC,,,,2023-08-18,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PSCC GP3CHICAGOCONDO,385 Prince of Wales Dr,,Mississauga,ON,L5B 0C6,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.589064,-79.649314,2024-01-19,307537,2024-01-19 02:02:02 UTC,,,,2023-08-19,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Boyer Chevrolet Lindsay - Smart DC,15 willowdale crt,,Lindsay,ON,K9V 4S5,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,44.329494,-78.721078,2024-01-18,307601,2024-01-18 01:50:54 UTC,,,,2023-08-22,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GWL Realty Advisors parking Garage,33 Yonge Street,,Toronto,ON,M5E 1G4,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,43.647946,-79.37607,2024-01-18,307685,2024-01-18 01:50:55 UTC,,,,2023-08-23,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,UWO MAIN CAMPUS GSB1,1393 Western Road,,London,ON,N6G 1G9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.010474,-81.280111,2024-01-19,307733,2024-01-19 02:02:05 UTC,,,,2023-08-23,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,UWO MAIN CAMPUS GSB2,1393 Western Road,,London,ON,N6G 1G9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.010484,-81.280162,2024-01-19,307734,2024-01-19 02:02:05 UTC,,,,2023-08-23,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WORLD EXCHANGE  WEP EV 1,45 R. O'Connor St,,Ottawa,ON,K1P 1A4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.421119,-75.698168,2024-01-19,307735,2024-01-19 02:02:05 UTC,,,,2023-08-23,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WORLD EXCHANGE  WEP EV 2,45 R. O'Connor St,,Ottawa,ON,K1P 1A4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.421145,-75.698138,2024-01-19,307736,2024-01-19 02:02:05 UTC,,,,2023-08-23,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WORLD EXCHANGE  WEP EV 3,45 R. O'Connor St,,Ottawa,ON,K1P 1A4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.421169,-75.698122,2024-01-19,307737,2024-01-19 02:02:05 UTC,,,,2023-08-23,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WORLD EXCHANGE  WEP EV 5,45 R. O'Connor St,,Ottawa,ON,K1P 1A4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.421211,-75.698026,2024-01-19,307738,2024-01-19 02:02:05 UTC,,,,2023-08-23,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Oshawa YMCA,99 Mary St N,,Oshawa,ON,L1G 8C1,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,43.900574,-78.861186,2024-01-18,307775,2024-01-18 01:50:55 UTC,,,,2023-08-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,INDIGO PARK GWRLA-CTO469-1,56 Wellesley St W,,Toronto,ON,M7A 2E7,,888-758-4389,T,2024-01-19,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.664576,-79.38771,2024-01-19,307896,2024-01-19 02:02:00 UTC,,,,2023-08-25,,,,,J1772,CA,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WORLD EXCHANGE  WEP EV 4,45 R. O'Connor St,,Ottawa,ON,K1P 1A4,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.421179,-75.698085,2024-01-19,307897,2024-01-19 02:02:05 UTC,,,,2023-08-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WESTGATE WESTGATE 1,680 Oxford St W,,London,ON,N6H 1T9,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.98229,-81.295862,2024-01-19,308113,2024-01-19 02:02:06 UTC,,,,2023-08-30,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"The United Counties of Stormont, Dundas and Glengarry",26 Pitt Street,,Cornwall,ON,K6J 3P2,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,45.015251,-74.72787,2024-01-18,308116,2024-01-18 01:50:56 UTC,,,,2023-08-30,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Lakeridge Health Whitby,300 Gordon St,,Whitby,ON,L1N 5T2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,43.855312,-78.943762,2024-01-18,308117,2024-01-18 01:50:56 UTC,,,,2023-08-30,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Centre for Engineering Innovation,2285 Wyandotte St. W,,Windsor,ON,N9B 1K3,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,42.304053,-83.060774,2024-01-18,308118,2024-01-18 01:50:56 UTC,,,,2023-08-30,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,YORKDALE VW YORKDALECPF25,600 Wilson Ave,,Toronto,ON,M3K,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.733052,-79.457843,2024-01-19,308245,2024-01-19 01:55:47 UTC,,,,2023-08-31,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNT MNT-9,8125 Hwy 50,,Vaughan,ON,L4L 1A5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.775995,-79.651916,2024-01-19,308249,2024-01-19 02:02:02 UTC,,,,2023-08-31,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNT MNT-10,8125 hwy 50,,Vaughan,ON,L4L 1A5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.776081,-79.651913,2024-01-19,308250,2024-01-19 02:02:03 UTC,,,,2023-08-31,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNT MNT-7,8125 Hwy 50,,Vaughan,ON,L4L 1A5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.776073,-79.652123,2024-01-19,308251,2024-01-19 02:02:03 UTC,,,,2023-08-31,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNT MNT-6,8125 Hwy 50,,Vaughan,ON,L4L 1A5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.776074,-79.652192,2024-01-19,308253,2024-01-19 02:02:03 UTC,,,,2023-08-31,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNT MNT-5,8125 Hwy 50,,Vaughan,ON,L4L 1A5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.776048,-79.652259,2024-01-19,308254,2024-01-19 02:02:03 UTC,,,,2023-08-31,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNT MNT-4,8125 Hwy 50,,Vaughan,ON,L4L 1A5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.776038,-79.652339,2024-01-19,308255,2024-01-19 02:02:03 UTC,,,,2023-08-31,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNT MNT-3,8125 Hwy 50,,Vaughan,ON,L4L 1A5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.776055,-79.652401,2024-01-19,308256,2024-01-19 02:02:03 UTC,,,,2023-08-31,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MNT MNT-1,8121 Hwy 50,,Vaughan,ON,L4L 1A5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.776008,-79.652574,2024-01-19,308257,2024-01-19 02:02:03 UTC,,,,2023-08-31,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CAIVANBARRHAVEN STATION 2,3713 Borrisokane Rd,,Ottawa,ON,K2J 4J4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.23797,-75.7541,2024-01-19,308386,2024-01-19 02:00:57 UTC,,,,2023-09-01,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LASALLE MALDEN RD EV5,5950 Malden Rd,,Windsor,ON,N9H 1S4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.245764,-83.060586,2024-01-19,308498,2024-01-19 02:01:58 UTC,,,,2023-09-02,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,STRATFORD HONDA FAST CHARGER,3018 Ontario St,,Stratford,ON,N5A 6S5,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.371265,-80.940381,2024-01-19,308499,2024-01-19 02:02:05 UTC,,,,2023-09-02,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SAVAGE FORD STATION 1,72 Front St,,Sturgeon Falls,ON,P2B 2H2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.365812,-79.929129,2024-01-19,308606,2024-01-19 02:02:07 UTC,,,,2023-09-06,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Homewood Suites and Residences Kanata,900 Great Lakes Avenue,,Kanata,ON,K2K 0L4,,855-885-9571,E,,Public,,,,,,,4,,,OpConnect,http://www.opconnect.com/,GPS,45.31513,-75.9031,2024-01-19,308607,2024-01-19 02:11:42 UTC,,,,2023-09-06,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SHOWROOM SHOWROOM,1739 Upper James St,,Hamilton,ON,L9B 1K7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.198209,-79.894832,2024-01-19,308668,2024-01-19 02:02:06 UTC,,,,2023-09-07,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SC_EASTBLK 86-87,185 Millway Ave,,Vaughan,ON,L4K5K8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.797562,-79.527239,2024-01-19,308710,2024-01-19 02:01:14 UTC,,,,2023-09-08,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SC_EASTBLK 88-89,185 Millway Ave,,Vaughan,ON,L4K 5K8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.797564,-79.527228,2024-01-19,308711,2024-01-19 02:01:14 UTC,,,,2023-09-08,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SC_EASTBLK 90-91,185 Millway Ave,,Vaughan,ON,L4K 5K8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.797565,-79.527219,2024-01-19,308712,2024-01-19 02:01:14 UTC,,,,2023-09-08,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SC_EASTBLK 93-94,185 Millway Ave,,Vaughan,ON,L4K 5K8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.797567,-79.52721,2024-01-19,308713,2024-01-19 02:01:14 UTC,,,,2023-09-08,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SC_EASTBLK 95-96,185 Millway Ave,,Vaughan,ON,L4K 5K8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.797567,-79.527199,2024-01-19,308714,2024-01-19 02:01:14 UTC,,,,2023-09-08,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SC_EASTBLK 97-98,185 Millway Ave,,Vaughan,ON,L4K 5K8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.797596,-79.527257,2024-01-19,308715,2024-01-19 02:01:15 UTC,,,,2023-09-08,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SC_EASTBLK 103-104,185 Millway Ave,,Vaughan,ON,L4K 5K8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.797598,-79.527246,2024-01-19,308716,2024-01-19 02:01:15 UTC,,,,2023-09-08,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SC_EASTBLK 105-106,185 Millway Ave,,Vaughan,ON,L4K 5K8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.7976,-79.527236,2024-01-19,308717,2024-01-19 02:01:15 UTC,,,,2023-09-08,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SC_EASTBLK 107-108,185 Millway Ave,,Vaughan,ON,L4K 5K8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.797603,-79.527226,2024-01-19,308718,2024-01-19 02:01:15 UTC,,,,2023-09-08,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LASALLE MALDEN RD EV4,5950 County Rd 3,,Windsor,ON,N9H 0A4,,888-758-4389,T,2023-09-08,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.246417,-83.060777,2024-01-19,308719,2024-01-19 02:01:58 UTC,,,,2023-09-08,,,,,J1772,CA,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
